store;websites;attribute_set;type;categories;sku;name;meta_title;meta_description;image;image_label;small_image;thumbnail;url_key;url_path;ean;shipping_delay;price;special_price;special_from_date;special_to_date;cost;weight;eco_participation;status;visibility;tax_class_id;color;brand;supplier_name;size;essorage;capacite;decibels;classe_energetique;description;short_description;meta_keyword;news_from_date;news_to_date;qty;is_in_stock;stock_status_changed_automatically;product_name;small_image_label;thumbnail_label;dispo;nb_couverts
admin;base;Findis;simple;"Electromenager::1::1::1/Le froid::1::1::1/Réfrigérateur::1::1::1/Multiportes::1::1::1";FND-FSXS18BL/C;"Réfrigérateur multiportes FALCON - FSXS18BL/C";"Réfrigérateur multiportes FALCON - FSXS18BL/C | Lacoop.fr";"Achetez Réfrigérateur multiportes FALCON - FSXS18BL/C à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/5028683119715_1_600.jpg;"Réfrigérateur multiportes FALCON - FSXS18BL/C - Lacoop.fr";http://www.findis.fr/data/photos/300/5028683119715_1_300.jpg;http://www.findis.fr/data/photos/150/5028683119715_1_150.jpg;réfrigérateur-multiportes-falcon-fsxs18bl-c;réfrigérateur-multiportes-falcon-fsxs18bl-c.html;5028683119715;;1618.93;;;;1136.70;93.87;19.17;Activé;"Catalogue, Recherche";"Taxe Produits";;FALCON;FINDIS;;;;"46 dB";A+;"<h2>Détails produit</h2><p><br>Largeur : 91 cm<br>Hauteur : 185 cm<br>Volume net (total) : 560 L<br>Type de froid : No-frost<br>Volume net (réf.) : 390 L<br>Volume net (cong.) : 170 L<br>Autonomie : 12 heures<br>Pouvoir de congélation : 13 Kg/24H<br>Nombre de compresseurs : 1<br>Nombre de circuits : 3<br>Régulation : électronique<br>Affichage T° : oui<br>Alarme : oui<br>Distributeur d'eau : non<br>Ouverture facile : Sans<br>Porte(s) réversible(s) : Non<br>Niveau sonore : 46 dB<br>Conso élec : 475 kWh/an<br>Classe climatique : N-T<br>Connecté : non<br>Label énergie : A+<br>Le + produit : 4 portes<br>Dimensions (LxHxP) : 91 x 185 x 75 (hors poignées) cm<br>Poids net : 129 Kg<br>Coloris : noir</p>";"<p><strong>Réfrigérateur multiportes FALCON - FSXS18BL/C</strong></p><p><br>Volume sonore max. : 46 dB<br>Classe_energetique. : A+<br>Voir les détails produit ci-dessous</p>";;;;99;1;1;"Réfrigérateur multiportes FALCON - FSXS18BL/C";"Réfrigérateur multiportes FALCON - FSXS18BL/C - Lacoop.fr";"Réfrigérateur multiportes FALCON - FSXS18BL/C - Lacoop.fr";commande;0
admin;base;Findis;simple;"Electromenager::1::1::1/Le lavage::1::1::1/Sèche-linge::1::1::1/Frontal::1::1::1";FND-FDP7206PZ;"Sèche-linge frontal FAURE - FDP7206PZ";"Sèche-linge frontal FAURE - FDP7206PZ | Lacoop.fr";"Achetez Sèche-linge frontal FAURE - FDP7206PZ à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/7332543670604_1_600.jpg;"Sèche-linge frontal FAURE - FDP7206PZ - Lacoop.fr";http://www.findis.fr/data/photos/300/7332543670604_1_300.jpg;http://www.findis.fr/data/photos/150/7332543670604_1_150.jpg;sèche-linge-frontal-faure-fdp7206pz;sèche-linge-frontal-faure-fdp7206pz.html;7332543670604;;351.86;;;;239.40;37.24;8.33;Activé;"Catalogue, Recherche";"Taxe Produits";;FAURE;FINDIS;;;"7 kg";"67 dB";B;"<h2>Détails produit</h2><p><br>Fonction Vapeur : Non<br>Capacité : 7 kg<br>Type de séchage  : Condensation<br>Pompe à chaleur : Non<br>Programmation : Electronique<br>Conso élec : 504 kWh/an<br>Niveau sonore : 67 dB<br>Volume du tambour : 104 L<br>Matériau du tambour : zinc<br>Réservoir d'eau : haut<br>Départ différé : 3-6-9 heures<br>Afficheur Temps Restant : non<br>Connecté : non<br>Label énergie : B<br>Efficacité de condensation : B<br>Le + produit : 4 positions d'ouverture du hublot<br>Puissance de raccordement : 2800 W<br>Intensité : 16 A<br>Dimensions (LxHxP) : 60 x 85 x 54 cm<br>Poids net : 36.96 Kg<br>Lieu de fabrication : Pologne</p>";"<p><strong>Sèche-linge frontal FAURE - FDP7206PZ</strong></p><p><br>Capacité : 7 kg<br>Volume sonore max. : 67 dB<br>Classe_energetique. : B<br>Voir les détails produit ci-dessous</p>";;;;29;1;1;"Sèche-linge frontal FAURE - FDP7206PZ";"Sèche-linge frontal FAURE - FDP7206PZ - Lacoop.fr";"Sèche-linge frontal FAURE - FDP7206PZ - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/La cuisson::1::1::1/Piano de cuisson::1::1::1/Mixte::1::1::1";FND-TR4110S1;"Piano de cuisson mixte SMEG - TR4110S1";"Piano de cuisson mixte SMEG - TR4110S1 | Lacoop.fr";"Achetez Piano de cuisson mixte SMEG - TR4110S1 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/8017709190378_1_600.jpg;"Piano de cuisson mixte SMEG - TR4110S1 - Lacoop.fr";http://www.findis.fr/data/photos/300/8017709190378_1_300.jpg;http://www.findis.fr/data/photos/150/8017709190378_1_150.jpg;piano-de-cuisson-mixte-smeg-tr4110s1;piano-de-cuisson-mixte-smeg-tr4110s1.html;8017709190378;;2418.42;;;;1715.40;33.21;8.33;Activé;"Catalogue, Recherche";"Taxe Produits";;SMEG;FINDIS;;;;;A;"<h2>Détails produit</h2><p><br>Description guide : Four (1) 61 L multifonction chaleur tournante - Nettoyage Vapor Clean - Programmateur électronique (énergie A). Four (2) 63 L multifonction émail lisse (énergie A). Gril variable (3) 36 L. Allumage de la table intégré aux manettes - 1 ultra-rapide 4,2 kW - Grille fonte - Finition noire - Sur commande uniquement.<br>Largeur : 110 cm<br>Volume du four : 0 L<br>Energie four : électrique<br>Type de cuisson : Multiple<br>Chaleur tournante : Oui<br>Modes de cuisson : 0<br>Nettoyage four : Email lisse<br>Programmateur : électronique<br>Préconisation température : Non<br>Puissance gril : 0 Watts<br>Ouverture porte : multiple<br>Porte froide : Non<br>Eclairage intérieur : oui<br>Tournebroche : sans<br>Equipement : 2 kit rails télescopiques + 5 grilles + 3 lèchefrite + 1 grille en fonte pour Wok<br>Table de cuisson : 7 feux gaz<br>Allumage table : intégré aux manettes<br>Sécurité gaz : par thermocouple<br>Grilles : fonte<br>Label énergie : A<br>Le + produit : 3 cavités<br>Coloris : silver<br>Dimensions (LxHxP) : 110 x 89,5/92 x 60 cm<br>Poids net : 145 Kg<br>Lieu de fabrication : Italie</p>";"<p><strong>Piano de cuisson mixte SMEG - TR4110S1</strong></p><p><br>Classe_energetique. : A<br>Voir les détails produit ci-dessous</p>";;;;99;1;1;"Piano de cuisson mixte SMEG - TR4110S1";"Piano de cuisson mixte SMEG - TR4110S1 - Lacoop.fr";"Piano de cuisson mixte SMEG - TR4110S1 - Lacoop.fr";commande;0
admin;base;Findis;simple;"Electromenager::1::1::1/Encastrable::1::1::1/L'aspiration::1::1::1/Hotte::1::1::1/Décorative murale::1::1::1";FND-SHR4621X;"Hotte décorative murale SAUTER - SHR4621X";"Hotte décorative murale SAUTER - SHR4621X | Lacoop.fr";"Achetez Hotte décorative murale SAUTER - SHR4621X à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3660767208636_1_600.jpg;"Hotte décorative murale SAUTER - SHR4621X - Lacoop.fr";http://www.findis.fr/data/photos/300/3660767208636_1_300.jpg;http://www.findis.fr/data/photos/150/3660767208636_1_150.jpg;hotte-décorative-murale-sauter-shr4621x;hotte-décorative-murale-sauter-shr4621x.html;3660767208636;;290.32;;;;199.80;11.67;4.17;Activé;"Catalogue, Recherche";"Taxe Produits";;SAUTER;FINDIS;;;;"62 dB";D;"<h2>Détails produit</h2><p><br>Description guide : 4 vitesses dont 1 Intensive - Commandes électroniques - 2 filtres cassette métallique - Clapet anti-retour - Eclairage par 2 lampes - Finition inox.<br>Largeur : 60 cm<br>Débit : 542 m3/h<br>Niveau sonore : 62 dB<br>Conso élec : 137 kWh/an<br>Filtre à charbon : fourni<br>Filtre à charbon : AK502AE1<br>Connecté : non<br>Label énergie : D<br>Evacuation des vapeurs : D<br>Efficacité éclairage : G<br>Filtration des graisses : C<br>Le + produit : Filtre à charbon de série<br>Coloris : inox<br>Cordon électrique : fourni<br>Type de hotte : galbé<br>Diamètre de la sortie d'air : 150 mm<br>Dimensions : L 60 x H 76/111 x P 50 cm<br>Lieu de fabrication : Origine France Garantie</p>";"<p><strong>Hotte décorative murale SAUTER - SHR4621X</strong></p><p><br>Volume sonore max. : 62 dB<br>Classe_energetique. : D<br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Hotte décorative murale SAUTER - SHR4621X";"Hotte décorative murale SAUTER - SHR4621X - Lacoop.fr";"Hotte décorative murale SAUTER - SHR4621X - Lacoop.fr";;0
admin;base;Findis;simple;"Entretien de la maison::1::1::1/Courant faible::1::1::1/Portier::1::1::1/Interphonie::1::1::1/Accessoires colonne::1::1::1";FND-12SDIN;"Interphonie Accessoires colonne CAPTIV URMET - 12SDIN";"Interphonie Accessoires colonne CAPTIV URMET - 12SDIN | Lacoop.fr";"Achetez Interphonie Accessoires colonne CAPTIV URMET - 12SDIN à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3608500000857_1_600.jpg;"Interphonie Accessoires colonne CAPTIV URMET - 12SDIN - Lacoop.fr";http://www.findis.fr/data/photos/300/3608500000857_1_300.jpg;http://www.findis.fr/data/photos/150/3608500000857_1_150.jpg;interphonie-accessoires-colonne-captiv-urmet-12sdin;interphonie-accessoires-colonne-captiv-urmet-12sdin.html;3608500000857;;69.49;;;;48.66;0.00;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;"CAPTIV URMET";FINDIS;;;;;;;"<p><strong>Interphonie Accessoires colonne CAPTIV URMET - 12SDIN</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Interphonie Accessoires colonne CAPTIV URMET - 12SDIN";"Interphonie Accessoires colonne CAPTIV URMET - 12SDIN - Lacoop.fr";"Interphonie Accessoires colonne CAPTIV URMET - 12SDIN - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/Encastrable::1::1::1/La cuisson::1::1::1/Table de cuisson::1::1::1/Induction::1::1::1";FND-EH651BJB1E;"Table de cuisson induction SIEMENS - EH651BJB1E";"Table de cuisson induction SIEMENS - EH651BJB1E | Lacoop.fr";"Achetez Table de cuisson induction SIEMENS - EH651BJB1E à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/4242003757383_1_600.jpg;"Table de cuisson induction SIEMENS - EH651BJB1E - Lacoop.fr";http://www.findis.fr/data/photos/300/4242003757383_1_300.jpg;http://www.findis.fr/data/photos/150/4242003757383_1_150.jpg;table-de-cuisson-induction-siemens-eh651bjb1e;table-de-cuisson-induction-siemens-eh651bjb1e.html;4242003757383;;440.69;;;;305.10;8.47;4.17;Activé;"Catalogue, Recherche";"Taxe Produits";;SIEMENS;FINDIS;;;;;;"<h2>Détails produit</h2><p><br>Description guide : 3 foyers dont 1 zone Ø 28 cm 3,7 kW - 17 niveaux de puissance - 3 timers - Fonctions Re-Start et QuickStart - Touche Nettoyage - 5 niveaux de sécurité - Commandes sensitives touchControl.<br>Largeur : 59.2 cm<br>Matière : verre vitrocéramique<br>Brûleur gaz : 0<br>Plaque électrique : 0<br>Foyer radiant : 0<br>Foyer Induction : 3<br>Foyer(s) droit : AV 21/3,7 _ AR 14,5/2,2 cm/kW<br>Foyer(s) gauche : Centre 28/3,7 cm/kW<br>Bandeau : frontal<br>Commandes : sensitives<br>Puissance de raccordement : 7400 W<br>Alimentation : 220-240 V / 50-60 Hz / 32 A<br>Connecté : non<br>Le + produit : Zone Ø 28 cm 3,7 kW<br>Cordon électrique : fourni (110 cm) sans fiche<br>Coloris table : noir<br>Bordure : bords biseautés<br>Dimensions Hors tout (LxHxP) : 59,2 x 5,1 x 52,2 cm<br>Dimensions Encastrement (LxHxP) : 56 x 5,1 x 49 cm<br>Poids net : 12 Kg<br>Lieu de fabrication : Espagne</p>";"<p><strong>Table de cuisson induction SIEMENS - EH651BJB1E</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;14;1;1;"Table de cuisson induction SIEMENS - EH651BJB1E";"Table de cuisson induction SIEMENS - EH651BJB1E - Lacoop.fr";"Table de cuisson induction SIEMENS - EH651BJB1E - Lacoop.fr";;0
admin;base;Findis;simple;Electromenager::1::1::1/Encastrable::1::1::1/L'aspiration::1::1::1/Hotte::1::1::1/Escamotable::1::1::1;FND-BHE7601X;"Hotte escamotable BRANDT - BHE7601X";"Hotte escamotable BRANDT - BHE7601X | Lacoop.fr";"Achetez Hotte escamotable BRANDT - BHE7601X à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3660767966475_1_600.jpg;"Hotte escamotable BRANDT - BHE7601X - Lacoop.fr";http://www.findis.fr/data/photos/300/3660767966475_1_300.jpg;http://www.findis.fr/data/photos/150/3660767966475_1_150.jpg;hotte-escamotable-brandt-bhe7601x;hotte-escamotable-brandt-bhe7601x.html;3660767966475;;155.37;;;;105.30;11.67;4.17;Activé;"Catalogue, Recherche";"Taxe Produits";;BRANDT;FINDIS;;;;"59 dB";D;"<h2>Détails produit</h2><p><br>Largeur : 60 cm<br>Débit : 215 m3/h<br>Niveau sonore : 59 dB<br>Conso élec : 83 kWh/an<br>Filtre à charbon : en option<br>Filtre à charbon : AK211AE1<br>Connecté : non<br>Label énergie : D<br>Evacuation des vapeurs : F<br>Efficacité éclairage : E<br>Filtration des graisses : B<br>Le + produit : Faible niveau sonore<br>Coloris : silver<br>Type de hotte : escamotable<br>Dimensions : L 60 x H 38 x P 27 cm</p>";"<p><strong>Hotte escamotable BRANDT - BHE7601X</strong></p><p><br>Volume sonore max. : 59 dB<br>Classe_energetique. : D<br>Voir les détails produit ci-dessous</p>";;;;1;1;1;"Hotte escamotable BRANDT - BHE7601X";"Hotte escamotable BRANDT - BHE7601X - Lacoop.fr";"Hotte escamotable BRANDT - BHE7601X - Lacoop.fr";;0
admin;base;Findis;simple;"Petit electromenager::1::1::1/Cuisson et culinaire::1::1::1/Fait maison::1::1::1/Croque / gaufre::1::1::1";FND-WJ170112;"Fait maison Croque / Gaufre MOULINEX - WJ170112";"Fait maison Croque / Gaufre MOULINEX - WJ170112 | Lacoop.fr";"Achetez Fait maison Croque / Gaufre MOULINEX - WJ170112 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3045386373918_1_600.jpg;"Fait maison Croque / Gaufre MOULINEX - WJ170112 - Lacoop.fr";http://www.findis.fr/data/photos/300/3045386373918_1_300.jpg;http://www.findis.fr/data/photos/150/3045386373918_1_150.jpg;fait-maison-croque-gaufre-moulinex-wj170112;fait-maison-croque-gaufre-moulinex-wj170112.html;3045386373918;;36.69;;;;25.48;1.46;0.25;Activé;"Catalogue, Recherche";"Taxe Produits";;MOULINEX;FINDIS;;;;;;"<h2>Détails produit</h2><p><br>Description guide : Waffle Time - Pour réaliser 2 gaufres - Témoin de fin de préchauffage - Range cordon - Rangement vertical<br>Puissance : 700 Watts<br>Lieu de fabrication : Chine<br>Le + produit : Poignée isolante<br>Dimensions (LxHxP) : 24,5 x 11,5 x 25 cm<br>Poids net : 2.1 Kg</p>";"<p><strong>Fait maison Croque / Gaufre MOULINEX - WJ170112</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Fait maison Croque / Gaufre MOULINEX - WJ170112";"Fait maison Croque / Gaufre MOULINEX - WJ170112 - Lacoop.fr";"Fait maison Croque / Gaufre MOULINEX - WJ170112 - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/Encastrable::1::1::1/L'aspiration::1::1::1/Hotte::1::1::1/Décorative murale::1::1::1";FND-AD1046X;"Hotte décorative murale BRANDT - AD1046X";"Hotte décorative murale BRANDT - AD1046X | Lacoop.fr";"Achetez Hotte décorative murale BRANDT - AD1046X à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3660767569089_1_600.jpg;"Hotte décorative murale BRANDT - AD1046X - Lacoop.fr";http://www.findis.fr/data/photos/300/3660767569089_1_300.jpg;http://www.findis.fr/data/photos/150/3660767569089_1_150.jpg;hotte-décorative-murale-brandt-ad1046x;hotte-décorative-murale-brandt-ad1046x.html;3660767569089;;226.06;;;;154.80;11.67;4.17;Activé;"Catalogue, Recherche";"Taxe Produits";;BRANDT;FINDIS;;;;"64 dB";D;"<h2>Détails produit</h2><p><br>Description guide : 3 vitesses - Commandes mécaniques - 2 filtres cassette métallique - Filtre à charbon de série - Clapet anti-retour - Eclairage par 2 lampes - Sortie Ø 120/150 mm - Finition inox.<br>Largeur : 60 cm<br>Débit : 603 m3/h<br>Niveau sonore : 64 dB<br>Conso élec : 128 kWh/an<br>Filtre à charbon : fourni<br>Filtre à charbon : AFC29<br>Connecté : non<br>Label énergie : D<br>Evacuation des vapeurs : D<br>Efficacité éclairage : G<br>Filtration des graisses : C<br>Le + produit : Filtre à charbon de série<br>Coloris : inox<br>Type de hotte : pyramidal<br>Diamètre de la sortie d'air : 120 / 150 mm<br>Dimensions : L 59,8 x H 83/114,2 x P 50 cm<br>Lieu de fabrication : Italie</p>";"<p><strong>Hotte décorative murale BRANDT - AD1046X</strong></p><p><br>Volume sonore max. : 64 dB<br>Classe_energetique. : D<br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Hotte décorative murale BRANDT - AD1046X";"Hotte décorative murale BRANDT - AD1046X - Lacoop.fr";"Hotte décorative murale BRANDT - AD1046X - Lacoop.fr";;0
admin;base;Findis;simple;"Entretien de la maison::1::1::1/Courant faible::1::1::1/Réception télévision::1::1::1/Terrestre::1::1::1/Filtres::1::1::1";FND-MXFILTER700;"Filtres null FRACARRO - MXFILTER700";"Filtres null FRACARRO - MXFILTER700 | Lacoop.fr";"Achetez Filtres null FRACARRO - MXFILTER700 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/8016978099757_1_600.jpg;"Filtres null FRACARRO - MXFILTER700 - Lacoop.fr";http://www.findis.fr/data/photos/300/8016978099757_1_300.jpg;http://www.findis.fr/data/photos/150/8016978099757_1_150.jpg;filtres-null-fracarro-mxfilter700;filtres-null-fracarro-mxfilter700.html;8016978099757;;25.16;;;;17.62;0.00;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;FRACARRO;FINDIS;;;;;;"<h2>Détails produit</h2><p><br>Canaux : 21-48<br>Réjection UHF LTE700 : Oui</p>";"<p><strong>Filtres null FRACARRO - MXFILTER700</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;99;1;1;"Filtres null FRACARRO - MXFILTER700";"Filtres null FRACARRO - MXFILTER700 - Lacoop.fr";"Filtres null FRACARRO - MXFILTER700 - Lacoop.fr";commande;0
admin;base;Findis;simple;"Entretien de la maison::1::1::1/Chauffage  - climatisation::1::1::1/Poêle::1::1::1/Poêle à bois::1::1::1/Vintage::1::1::1";FND-AZUR;"Poêle à bois vintage LACUNZA - AZUR";"Poêle à bois vintage LACUNZA - AZUR | Lacoop.fr";"Achetez Poêle à bois vintage LACUNZA - AZUR à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3000000128848_1_600.jpg;"Poêle à bois vintage LACUNZA - AZUR - Lacoop.fr";http://www.findis.fr/data/photos/300/3000000128848_1_300.jpg;http://www.findis.fr/data/photos/150/3000000128848_1_150.jpg;poêle-à-bois-vintage-lacunza-azur;poêle-à-bois-vintage-lacunza-azur.html;3000000128848;;550.78;;;;385.70;106.02;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;LACUNZA;FINDIS;;;;;A;"<h2>Détails produit</h2><p><br>Description guide : Habillage acier noir - Porte vitrée - Intérieur foyer en acier renforcé - Contrôle d'air primaire et secondaire - Système Vitre Propre - Grille en fonte - Cendrier - Raccordement arrière Ø 120 mm. Label Flamme Verte en cours de certification.<br>Pour chauffer : 55 m2 (isolation faible)<br>Pour chauffer : 120 m2 (isolation performante)<br>Régulation : manuelle<br>Eligible TVA 10 : Non<br>Eligible TVA 5,5 : Oui<br>Puissance : 10 kW<br>Taille des bûches : 50 cm<br>Rendement énergétique : 71 %<br>Taux de CO dégagé : 0.27 %<br>Emission de poussières : 24 mg/Nm3<br>Indice I : 0<br>Index d'efficacité énergétique : 94.2<br>Label énergie : A<br>Flamme verte : non<br>Compatible RT 2012 : Non<br>Norme : NF EN 13240<br>Eligible au crédit d'impôt 2018 : Oui<br>Raccord des fumées : arrière<br>Diamètre de buse : 120 mm<br>Hauteur du sol/axe buse : 542 mm<br>Dimensions (LxHxP) : 53,3 x 70 x 42,2 cm<br>Poids net : 0 Kg</p>";"<p><strong>Poêle à bois vintage LACUNZA - AZUR</strong></p><p><br>Classe_energetique. : A<br>Voir les détails produit ci-dessous</p>";;;;7;1;1;"Poêle à bois vintage LACUNZA - AZUR";"Poêle à bois vintage LACUNZA - AZUR - Lacoop.fr";"Poêle à bois vintage LACUNZA - AZUR - Lacoop.fr";;0
admin;base;Findis;simple;"Entretien de la maison::1::1::1/Courant faible::1::1::1/Réception télévision::1::1::1/Collectif::1::1::1/Commutateur::1::1::1";FND-M944;"Collectif Commutateur ANTTRON - M944";"Collectif Commutateur ANTTRON - M944 | Lacoop.fr";"Achetez Collectif Commutateur ANTTRON - M944 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/5420037669448_1_600.jpg;"Collectif Commutateur ANTTRON - M944 - Lacoop.fr";http://www.findis.fr/data/photos/300/5420037669448_1_300.jpg;http://www.findis.fr/data/photos/150/5420037669448_1_150.jpg;collectif-commutateur-anttron-m944;collectif-commutateur-anttron-m944.html;5420037669448;;89.44;;;;62.63;0.00;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;ANTTRON;FINDIS;;;;;;;"<p><strong>Collectif Commutateur ANTTRON - M944</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Collectif Commutateur ANTTRON - M944";"Collectif Commutateur ANTTRON - M944 - Lacoop.fr";"Collectif Commutateur ANTTRON - M944 - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/Encastrable::1::1::1/Le froid::1::1::1/Réfrigérateur intégrable::1::1::1/1 porte tout utile::1::1::1";FND-KIR81AF30;"Réfrigérateur intégrable 1 porte Tout utile BOSCH - KIR81AF30";"Réfrigérateur intégrable 1 porte Tout utile BOSCH - KIR81AF30 | Lacoop.fr";"Achetez Réfrigérateur intégrable 1 porte Tout utile BOSCH - KIR81AF30 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/4242002711270_1_600.jpg;"Réfrigérateur intégrable 1 porte Tout utile BOSCH - KIR81AF30 - Lacoop.fr";http://www.findis.fr/data/photos/300/4242002711270_1_300.jpg;http://www.findis.fr/data/photos/150/4242002711270_1_150.jpg;réfrigérateur-intégrable-1-porte-tout-utile-bosch-kir81af30;réfrigérateur-intégrable-1-porte-tout-utile-bosch-kir81af30.html;4242002711270;;723.57;;;;494.10;44.00;15.00;Activé;"Catalogue, Recherche";"Taxe Produits";;BOSCH;FINDIS;;;;"37 dB";A++;"<h2>Détails produit</h2><p><br>Description guide : Tout utile - Dégivrage automatique - Régulation électronique - Commandes sensitives - Fonction Super Réfrigération avec arrêt automatique - Filtre antibactérien AirFresh - Clayette porte-bouteilles - Clayettes verre - 2 bacs à légumes dont 1 VitaFresh Plus - Eclairage LED - Fixation de porte par pantographe.<br>Hauteur de niche : 178 cm<br>Volume net (total) : 319 L<br>Type de froid : brassé<br>Volume net (réf.) : 319 L<br>Volume net (cong.) : 0 L<br>Nombre de compresseurs : 1<br>Nombre de circuits : 1<br>Régulation : électronique<br>Affichage T° : oui<br>Alarme : oui<br>Porte(s) réversible(s) : Oui<br>Niveau sonore : 37 dB<br>Conso élec : 116 kWh/an<br>Classe climatique : SN-T<br>Label énergie : A++<br>Le + produit : Froid brassé PowerVentilation<br>Type de fixation : à pantographe<br>Dimensions Hors tout (LxHxP) : 55,8 x 177,2 x 54,5 cm<br>Dimensions Niche (LxHxP) : 56 x 178 x 55 cm<br>Poids net : 59 Kg</p>";"<p><strong>Réfrigérateur intégrable 1 porte Tout utile BOSCH - KIR81AF30</strong></p><p><br>Volume sonore max. : 37 dB<br>Classe_energetique. : A++<br>Voir les détails produit ci-dessous</p>";;;;2;1;1;"Réfrigérateur intégrable 1 porte Tout utile BOSCH - KIR81AF30";"Réfrigérateur intégrable 1 porte Tout utile BOSCH - KIR81AF30 - Lacoop.fr";"Réfrigérateur intégrable 1 porte Tout utile BOSCH - KIR81AF30 - Lacoop.fr";;0
admin;base;Findis;simple;"Entretien de la maison::1::1::1/Chauffage  - climatisation::1::1::1/Traitement de l'air::1::1::1/Ventilateur::1::1::1/Sur pied::1::1::1";FND-INFINITY;"Ventilateur sur pied EWT - INFINITY";"Ventilateur sur pied EWT - INFINITY | Lacoop.fr";"Achetez Ventilateur sur pied EWT - INFINITY à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3046171904157_1_600.jpg;"Ventilateur sur pied EWT - INFINITY - Lacoop.fr";http://www.findis.fr/data/photos/300/3046171904157_1_300.jpg;http://www.findis.fr/data/photos/150/3046171904157_1_150.jpg;ventilateur-sur-pied-ewt-infinity;ventilateur-sur-pied-ewt-infinity.html;3046171904157;;90.18;;;;61.75;3.02;1.67;Activé;"Catalogue, Recherche";"Taxe Produits";;EWT;FINDIS;;;;;;"<h2>Détails produit</h2><p><br>Puissance : 55 Watts<br>Le + produit : Oscillation 3D Infinity<br>Dimensions (LxHxP) : 45,2 x 141 x 40 cm<br>Poids net : 7.9 Kg</p>";"<p><strong>Ventilateur sur pied EWT - INFINITY</strong></p><p><br>Voir les détails produit ci-dessous</p>";;;;0;0;1;"Ventilateur sur pied EWT - INFINITY";"Ventilateur sur pied EWT - INFINITY - Lacoop.fr";"Ventilateur sur pied EWT - INFINITY - Lacoop.fr";;0
