store;websites;attribute_set;type;categories;sku;name;meta_title;meta_description;image;image_label;small_image;thumbnail;url_key;url_path;ean;shipping_delay;price;special_price;special_from_date;special_to_date;cost;weight;eco_participation;status;visibility;tax_class_id;color;brand;supplier_name;size;essorage;capacite;decibels;classe_energetique;description;short_description;meta_keyword;news_from_date;news_to_date;qty;is_in_stock;stock_status_changed_automatically;product_name;small_image_label;thumbnail_label;dispo;nb_couverts
admin;base;Findis;simple;"Electromenager::1::1::1/Encastrable::1::1::1/Les eviers::1::1::1/Accessoires::1::1::1";FND-445934;"Accessoires null FRANKE - 445934";"Accessoires null FRANKE - 445934 | Lacoop.fr";"Achetez Accessoires null FRANKE - 445934 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/7612319445934_1_600.jpg;"Accessoires null FRANKE - 445934 - Lacoop.fr";http://www.findis.fr/data/photos/300/7612319445934_1_300.jpg;http://www.findis.fr/data/photos/150/7612319445934_1_150.jpg;accessoires-null-franke-445934;accessoires-null-franke-445934.html;7612319445934;;21.85;;;;15.30;0.87;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;FRANKE;FINDIS;;;;;;"<h2>Détails produit</h2><h3>Description</h3><p>Filtre à charbon</p><h3>Caractéristiques</h3><p></p>";"<p><strong>Accessoires null FRANKE - 445934</strong></p><p>Cuve amovible</p><br>Voir les détails produit ci-dessous</p>";;;;10;1;1;"Accessoires null FRANKE - 445934";"Accessoires null FRANKE - 445934 - Lacoop.fr";"Accessoires null FRANKE - 445934 - Lacoop.fr";;0
admin;base;Findis;simple;"Entretien de la maison::1::1::1/Chauffage  - climatisation::1::1::1/Poêle::1::1::1/Poêle à bois::1::1::1/Longiligne::1::1::1";FND-GOTHAM01;"Poêle à bois longiligne SUPRA - GOTHAM01";"Poêle à bois longiligne SUPRA - GOTHAM01 | Lacoop.fr";"Achetez Poêle à bois longiligne SUPRA - GOTHAM01 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3119831171135_1_600.jpg;"Poêle à bois longiligne SUPRA - GOTHAM01 - Lacoop.fr";http://www.findis.fr/data/photos/300/3119831171135_1_300.jpg;http://www.findis.fr/data/photos/150/3119831171135_1_150.jpg;poêle-à-bois-longiligne-supra-gotham01;poêle-à-bois-longiligne-supra-gotham01.html;3119831171135;;1100.20;;;;770.45;130.00;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;SUPRA;FINDIS;;;;;A;"<h2>Détails produit</h2><h3>Description</h3><p>Poêle à bois tout fonte - Vision verticale du feu : bûches 33 cm en horizontal et 50 cm en vertical - Finition intérieure en nid d'abeilles et doublage fonte arrière : idéale pour apporter plus de rigidité au cors de chauffe - Plaque d'âtre et grille foyère amovibles - Cendrier accessible en fonctionnement - Système Vitre Propre - Tôle de protection arrière pour une installation plus proche du mur (jusqu'à 35 cm selon raccordement) - Régulation manuelle - Raccordement dessus Ø 150 mm. Le prix indiqué comprend la TVA à 20%.</p><h3>Caractéristiques</h3><p><br>Description guide : Tout fonte - Vision verticale du feu : bûches 33 cm en horizontal et 50 cm en vertical - Finition intérieure en nid d'abeilles et doublage fonte arrière : idéale pour apporter plus de rigidité au cors de chauffe - Plaque d'âtre et grille foyère amovibles - Cendrier accessible en fonctionnement - Système Vitre Propre - Tôle de protection arrière pour une installation plus proche du mur (jusqu'à 35 cm selon raccordement) - Régulation manuelle - Raccordement dessus Ø 150 mm.<br>Pour chauffer : 75 m2 (isolation faible)<br>Pour chauffer : 170 m2 (isolation performante)<br>Régulation : manuelle<br>Eligible TVA 10 : Non<br>Eligible TVA 5,5 : Oui<br>Puissance : 14 kW<br>Taille des bûches : 33 cm<br>Rendement énergétique : 78 %<br>Taux de CO dégagé : 0.16 %<br>Emission de poussières : 32 mg/Nm3<br>Indice I : 0.7<br>Label énergie : A<br>Flamme verte : non<br>Compatible RT 2012 : Non<br>Norme : NF EN 13240<br>Eligible au crédit d'impôt 2018 : Oui<br>Le + produit : Adapté aux grands espaces<br>Raccord des fumées : dessus<br>Diamètre de buse : 150 mm<br>Hauteur du sol/axe buse : 0 mm<br>Dimensions (LxHxP) : 51 x 117 x 45 cm<br>Poids net : 135 Kg<br>Lieu de fabrication : France</p>";"<p><strong>Poêle à bois longiligne SUPRA - GOTHAM01</strong></p><p>Adapt� aux grands espaces</p><br>Classe_energetique. : A<br>Voir les détails produit ci-dessous</p>";;;;3;1;1;"Poêle à bois longiligne SUPRA - GOTHAM01";"Poêle à bois longiligne SUPRA - GOTHAM01 - Lacoop.fr";"Poêle à bois longiligne SUPRA - GOTHAM01 - Lacoop.fr";;0
admin;base;Findis;simple;"Image::1::1::1/Tv::1::1::1/Téléviseur::1::1::1/4k écran plat::1::1::1";FND-KD85XF8596B;"Téléviseur 4K écran plat SONY - KD85XF8596B";"Téléviseur 4K écran plat SONY - KD85XF8596B | Lacoop.fr";"Achetez Téléviseur 4K écran plat SONY - KD85XF8596B à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/4548736076938_1_600.jpg;"Téléviseur 4K écran plat SONY - KD85XF8596B - Lacoop.fr";http://www.findis.fr/data/photos/300/4548736076938_1_300.jpg;http://www.findis.fr/data/photos/150/4548736076938_1_150.jpg;téléviseur-4k-écran-plat-sony-kd85xf8596b;téléviseur-4k-écran-plat-sony-kd85xf8596b.html;4548736076938;;3918.26;;;;2780.10;22.89;12.50;Activé;"Catalogue, Recherche";"Taxe Produits";;SONY;FINDIS;;;;;A;"<h2>Détails produit</h2><h3>Description</h3><p>Téléviseur LED 215 cm - Résolution UHD 4K 3840 x 2160 pixels - Dalle native 100 Hz Direct LED avec Frame Dimming - Avec les technologies exclusives Sony Super Bit Mapping 4K HDR et Triluminos Display, découvrez des couleurs riches et naturelles - Technologie Frame Dimming - Technologie MotionFlow XR 1000 Hz pour des images fluides et naturelles - Grâce au processeur X1 4K HDR, appréciez une image avec 4 fois plus de détails que la Full HD. La puissance du processeur permet d'afficher plus de détails sur toutes vos sources (programme TV, contenu internet...)  - Tuner Satellite intégré compatible FRANSAT - Double tuner TNT intégré : la liberté de regarder et enregistrer deux programmes simultanément - Enregistreur numérique (PVR) via USB avec fonction TimeShifting (Contrôle du direct) - Androïd TV : découvrez le meilleur de la TV connectée. Contrôlez votre TV à la voix, dîtes simplement ce que vous souhaitez regarder, votre TV recherche vos vidéos sur vos applications et internet (Voice Search). Affichez les photos, vidéos de votre smartphone (Android, IOS) ou votre PC (Mac, Windows) en un click avec Google Cast. Retrouvez vos applications favorites directement sur votre TV (vidéo à la demande, TV de rattrapage, jeux…). Connectez une manette bluetooth et jouez à des centaines de jeux en streaming. Avec Google Assistant (disponible via une mise à jour courant 2018), discutez avec votre TV, contrôlez vos objets connectés et retrouvez ce que vous aimez regarder instantanément - Compatible WiFi direct et HbbTV - WiFi intégré - Bluetooth compatible manette de jeux, clavier et souris - Système audio 2.0 Bass Reflex - Découvrez un son détaillé et précis sur toutes les fréquences grâce aux technologies ClearAudio+, S-Master et S-Force Front Surround - Décodeurs Dolby Digital, Dolby Digital+ et Dolby Pulse intégrés - Une gestion des câbles intégrée au pied pour une installation parfaite - Un design aux bords fins pour une plus grande immersion dans l’image - Livré avec télécommande vocale.</p><h3>Caractéristiques</h3><p><br>Connectique : HDMI (x4) / YUV / Ethernet / USB (x3) / Optique<br>Diagonale Clas : 151 cm et +<br>Compatible DLNA : Oui<br>Finition : noir<br>Pied pivotant : non<br>Design : plat<br>Diagonale : 215 cm<br>Dalle : LED<br>Résolution : UHD 4K<br>Indice de fluidité : 1000 Hz<br>High Dynamic Range : Oui<br>Technologie 3D : non<br>Compatible HEVC(H.265) : Oui<br>Processeur : Sony X1 4K HDR<br>TV connectée : Oui<br>WiFi : oui<br>USB : enregistrement(PVR)+ lecture<br>Tuner TNT : DVB-T et DVB-T2<br>Tuner câble : Oui<br>Tuner satellite : DVB-S et DVB-S2<br>Double tuner HD : Oui<br>Puissance : 2 x 10 W (RMS)<br>Conso élec. en mode marche : 233 Watts<br>Conso élec : 323 kWh/an<br>Label énergie : A<br>Le + produit : Des images naturelles, une nouvelle expérience TV !<br>Entrées vidéo : HDMI (x4) / RCA sélectionnables YUV-Composite<br>Entrées audio : RCA stéréo<br>Autres entrées : Port USB (x3) / Ethernet<br>Sorties audio : Optique / Jack 3,5 mm sélectionnable Casque - Sortie audio - Subwoofer<br>Dimensions écran seul (LxHxP) : 191,1 x 109,8 x 7,3 cm<br>Dimensions avec pied (LxHxP) : 191,1 x 117,6 x 42,9 cm<br>Standard VESA : 400 x 400<br>Mode Hôtel : oui<br>Poids net : 46.2 Kg</p>";"<p><strong>Téléviseur 4K écran plat SONY - KD85XF8596B</strong></p><p>Des images naturelles, une nouvelle exp�rience TV !</p><br>Classe_energetique. : A<br>Voir les détails produit ci-dessous</p>";;;;4;1;1;"Téléviseur 4K écran plat SONY - KD85XF8596B";"Téléviseur 4K écran plat SONY - KD85XF8596B - Lacoop.fr";"Téléviseur 4K écran plat SONY - KD85XF8596B - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/Encastrable::1::1::1/Les eviers::1::1::1/Accessoires::1::1::1";FND-40536000;"Accessoires null GROHE - 40536000";"Accessoires null GROHE - 40536000 | Lacoop.fr";"Achetez Accessoires null GROHE - 40536000 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/4005176905506_1_600.jpg;"Accessoires null GROHE - 40536000 - Lacoop.fr";http://www.findis.fr/data/photos/300/4005176905506_1_300.jpg;http://www.findis.fr/data/photos/150/4005176905506_1_150.jpg;accessoires-null-grohe-40536000;accessoires-null-grohe-40536000.html;4005176905506;;57.83;;;;40.50;0.87;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;GROHE;FINDIS;;;;;;"<h2>Détails produit</h2><h3>Description</h3><p>Distributeur de savon / liquide vaisselle - Réservoir 0,4 L - Finition chromée StarLight : des chromes à l'éclat inégalé. Une résistance accrue aux salissures et ternissement.</p><h3>Caractéristiques</h3><p></p>";"<p><strong>Accessoires null GROHE - 40536000</strong></p><p>Sp�cial meuble haut</p><br>Voir les détails produit ci-dessous</p>";;;;2;1;1;"Accessoires null GROHE - 40536000";"Accessoires null GROHE - 40536000 - Lacoop.fr";"Accessoires null GROHE - 40536000 - Lacoop.fr";;0
admin;base;Findis;simple;"Electromenager::1::1::1/La cuisson::1::1::1/Cuisinière::1::1::1/Vitrocéramique::1::1::1";FND-EKC54953OK;"Cuisinière vitrocéramique ELECTROLUX - EKC54953OK";"Cuisinière vitrocéramique ELECTROLUX - EKC54953OK | Lacoop.fr";"Achetez Cuisinière vitrocéramique ELECTROLUX - EKC54953OK à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/7332543616077_1_600.jpg;"Cuisinière vitrocéramique ELECTROLUX - EKC54953OK - Lacoop.fr";http://www.findis.fr/data/photos/300/7332543616077_1_300.jpg;http://www.findis.fr/data/photos/150/7332543616077_1_150.jpg;cuisinière-vitrocéramique-electrolux-ekc54953ok;cuisinière-vitrocéramique-electrolux-ekc54953ok.html;7332543616077;;569.06;;;;391.50;33.21;8.33;Activé;"Catalogue, Recherche";"Taxe Produits";;ELECTROLUX;FINDIS;;;;;A;"<h2>Détails produit</h2><h3>Description</h3><p>Cuisinière électrique - Four électrique - 6 modes de cuisson - Programmateur électronique - Grâce à la touche PlusSteam, donnez de la gourmandise à vos plats. Plus de volume, plus aérés, une croûte plus croustillante - Libérez les saveurs et les textures en faisant sécher vos fruits et légumes grâce à une cuisson au four à basse température - Contre-porte plein verre - Table vitrocéramique : 4 foyers radiants Hi-Light dont 1 zone Ø 18 cm 1,8 kW - Témoins de chaleur résiduelle - Commande par manette - Tiroir de rangement - Finition noir.</p><h3>Caractéristiques</h3><p><br>Description guide : Four électrique : 6 modes de cuisson - Programmateur électronique - Contre-porte plein verre - Table vitrocéramique : 4 foyers radiants Hi-Light dont 1 zone Ø 18 cm 1,8 kW - Commande par manette - Tiroir de rangement.<br>Largeur : 50 cm<br>Volume du four : 54 L<br>Energie four : électrique<br>Type de cuisson : Multifonction<br>Chaleur tournante : Oui<br>Modes de cuisson : 6<br>Nettoyage four : Catalyse<br>Programmateur : électronique<br>Préconisation température : Non<br>Puissance gril : 1650 Watts<br>Ouverture porte : abattante<br>Porte froide : Non<br>Eclairage intérieur : oui<br>Tournebroche : sans<br>Equipement : 1 grille + 1 plat multi-usages<br>Table de cuisson : radiant 4 zones<br>Foyer(s) gauche : AV 12-18/1,7 _ AR 14/1,2 cm/kW<br>Foyer(s) droit : AV 14/1,2 _ AR 18/1,8 cm/kW<br>Couvercle : sans<br>Label énergie : A<br>Le + produit : Touche PlusSteam<br>Coloris : noir<br>Dimensions (LxHxP) : 50 x 85,8 x 60 cm<br>Poids net : 41 Kg<br>Lieu de fabrication : Roumanie</p>";"<p><strong>Cuisinière vitrocéramique ELECTROLUX - EKC54953OK</strong></p><p>Touche PlusSteam</p><br>Classe_energetique. : A<br>Voir les détails produit ci-dessous</p>";;;;99;1;1;"Cuisinière vitrocéramique ELECTROLUX - EKC54953OK";"Cuisinière vitrocéramique ELECTROLUX - EKC54953OK - Lacoop.fr";"Cuisinière vitrocéramique ELECTROLUX - EKC54953OK - Lacoop.fr";commande;0
admin;base;Findis;simple;"Petit electromenager::1::1::1/Beauté - hygiène - bien -être::1::1::1/Epilation::1::1::1/Electrique::1::1::1";FND-ESEL2AA503;"Epilation Electrique PANASONIC - ESEL2AA503";"Epilation Electrique PANASONIC - ESEL2AA503 | Lacoop.fr";"Achetez Epilation Electrique PANASONIC - ESEL2AA503 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/5025232873951_1_600.jpg;"Epilation Electrique PANASONIC - ESEL2AA503 - Lacoop.fr";http://www.findis.fr/data/photos/300/5025232873951_1_300.jpg;http://www.findis.fr/data/photos/150/5025232873951_1_150.jpg;epilation-electrique-panasonic-esel2aa503;epilation-electrique-panasonic-esel2aa503.html;5025232873951;;55.63;;;;38.89;0.44;0.08;Activé;"Catalogue, Recherche";"Taxe Produits";;PANASONIC;FINDIS;;;;;;"<h2>Détails produit</h2><h3>Description</h3><p>Épilateur Wet &amp; Dry - Rechargeable 1 heure pour 30 min d'autonomie - Il est équipé de 2 disques avec 60 pinces pour une épilation ultra-rapide, même des poils les plus fins et les plus courts, dès 0,5 mm - La flexibilité de la tête pivotante à 90° optimise le contact peau / pinces pour une épilation encore plus efficace - Il allie technologie Wet &amp; Dry, pour une utilisation sur peau sèche ou mouillée même dans le bain ou la douche, et la fonction lumière pour une épilation optimale - 3 vitesses d'épilation pour une épilation sur-mesure - Fonction Vision (lumière LED) - Brossette de nettoyage et pochette de rangement - Coloris bleu blanc - Garantie 2 ans.</p><h3>Caractéristiques</h3><p><br>Description guide : Epilateur Wet &amp; Dry - Rechargeable - Technologie 60 pincettes - Tête pivotante 90°- Fonction vision - 3 vitesses<br>Poids net : 0.17 Kg</p>";"<p><strong>Epilation Electrique PANASONIC - ESEL2AA503</strong></p><p>Flexible indestructible</p><br>Voir les détails produit ci-dessous</p>";;;;3;1;1;"Epilation Electrique PANASONIC - ESEL2AA503";"Epilation Electrique PANASONIC - ESEL2AA503 - Lacoop.fr";"Epilation Electrique PANASONIC - ESEL2AA503 - Lacoop.fr";;0
admin;base;Findis;simple;Electromenager::1::1::1/Encastrable::1::1::1/L'aspiration::1::1::1/Hotte::1::1::1;FND-CORDOWN3431;"Hotte null FALMEC - CORDOWN3431";"Hotte null FALMEC - CORDOWN3431 | Lacoop.fr";"Achetez Hotte null FALMEC - CORDOWN3431 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/8034122348094_1_600.jpg;"Hotte null FALMEC - CORDOWN3431 - Lacoop.fr";http://www.findis.fr/data/photos/300/8034122348094_1_300.jpg;http://www.findis.fr/data/photos/150/8034122348094_1_150.jpg;hotte-null-falmec-cordown3431;hotte-null-falmec-cordown3431.html;8034122348094;;1518.80;;;;1078.20;11.67;4.17;Activé;"Catalogue, Recherche";"Taxe Produits";;FALMEC;FINDIS;;;;;;"<h2>Détails produit</h2><h3>Description</h3><p></p><h3>Caractéristiques</h3><p></p>";"<p><strong>Hotte null FALMEC - CORDOWN3431</strong></p><p>Touche Turbo</p><br>Voir les détails produit ci-dessous</p>";;;;1;1;1;"Hotte null FALMEC - CORDOWN3431";"Hotte null FALMEC - CORDOWN3431 - Lacoop.fr";"Hotte null FALMEC - CORDOWN3431 - Lacoop.fr";;0
admin;base;Findis;simple;"Petit electromenager::1::1::1/Cuisson et culinaire::1::1::1/Four posable::1::1::1/Capacité - de 28 l::1::1::1";FND-OX444810;"Four posable Capacité - de 28 L MOULINEX - OX444810";"Four posable Capacité - de 28 L MOULINEX - OX444810 | Lacoop.fr";"Achetez Four posable Capacité - de 28 L MOULINEX - OX444810 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3016661146879_1_600.jpg;"Four posable Capacité - de 28 L MOULINEX - OX444810 - Lacoop.fr";http://www.findis.fr/data/photos/300/3016661146879_1_300.jpg;http://www.findis.fr/data/photos/150/3016661146879_1_150.jpg;four-posable-capacité-de-28-l-moulinex-ox444810;four-posable-capacité-de-28-l-moulinex-ox444810.html;3016661146879;;82.01;;;;56.73;4.86;0.83;Activé;"Catalogue, Recherche";"Taxe Produits";;MOULINEX;FINDIS;;;"19 L";;;"<h2>Détails produit</h2><h3>Description</h3><p>Mini four Optimo 19 L multifonction avec programmation mécanique - Le four le plus polyvalent et le plus facile d'utilisation ! - Ces 6 modes de cuisson vous permettront de réaliser tous types de recettes - CHALEUR TOURNANTE pour une cuisson homogène de tous vos plats, recettes BAIN MARIE pour des verrines, crèmes aux œufs et fondants des plus réussis, CONVECTION NATURELLE pour des cuissons traditionnelles, une fonction GRILL pour dorer et gratiner vos préparations, PÂTISSERIE pour des tartes, gâteau ou muffins et DÉCONGÉLATION - Thermostat réglable jusqu'à 240°C - Minuteur 120 minutes - Porte en verre double paroi - Label Thermorespect - Revêtement de la cavité en aluminium pour un nettoyage facilité - Accessoires : 1 grille réversible positionnable sur 6 hauteurs différentes et 1 plat lèche frites - Coloris Noir et Silver - Puissance 1380 W - Gril 740 W - Garantie 2 ans.</p><h3>Caractéristiques</h3><p><br>Description guide : Optimo - 6 modes de cuisson dont chaleur tournante et bain-marie - Gradins 6 positions - Minuterie 120 min - Porte verre double paroi.<br>Capacité : 19 L<br>Puissance : 1380 Watts<br>Puissance gril : 740 Watts<br>Type de cuisson : Convection naturelle/chaleur tournante/gril<br>Autres fonctions : Bain marie  / Décongélation / Pâtisserie<br>Thermostat : 240 °C<br>Minuteur : 120 minutes<br>Nettoyage four : Manuel<br>Accessoires : 1 grille/1 plat émail<br>Dimensions intérieures (LxHxP) : 32,5 x 22,6 x 24,5 cm<br>Dimensions extérieures (LxHxP) : 46,2 x 27,91 x 31,87 cm<br>Lieu de fabrication : Chine<br>Le + produit : Fonction décongélation</p>";"<p><strong>Four posable Capacité - de 28 L MOULINEX - OX444810</strong></p><p>Fonction d�cong�lation</p><br>Capacité : 19 L<br>Voir les détails produit ci-dessous</p>";;;;4;1;1;"Four posable Capacité - de 28 L MOULINEX - OX444810";"Four posable Capacité - de 28 L MOULINEX - OX444810 - Lacoop.fr";"Four posable Capacité - de 28 L MOULINEX - OX444810 - Lacoop.fr";;0
admin;base;Findis;simple;"Petit electromenager::1::1::1/L'entretien des sols et du linge::1::1::1/Aspirateur::1::1::1/Traîneau avec sac::1::1::1";FND-COMPACTC2SIL;"Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL";"Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL | Lacoop.fr";"Achetez Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/4002515994108_1_600.jpg;"Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL - Lacoop.fr";http://www.findis.fr/data/photos/300/4002515994108_1_300.jpg;http://www.findis.fr/data/photos/150/4002515994108_1_150.jpg;aspirateur-traîneau-avec-sac-miele-compactc2sil;aspirateur-traîneau-avec-sac-miele-compactc2sil.html;4002515994108;;208.91;;;;145.60;7.79;0.83;Activé;"Catalogue, Recherche";"Taxe Produits";;MIELE;FINDIS;;;;"68 dB";A+;"<h2>Détails produit</h2><h3>Description</h3><p>Compact C2 Silence Ecoline - Aspirez à l'essentiel : une efficacité sans compromis - Ergonomique, cet aspirateur offre un confort optimal : tube télescopique Comfort, rayon d'action de 11 m et 3 roulettes pivotantes à 360° pour une grande mobilité - Un air purifié à chaque passage (99.98% de filtration de particules fines) grâce au sac à poussière HyCleanFJM3D, du filtre de protection moteur et du filtre d'évacuation d'air Silence AirClean - Position Silence - Tube métal télescopique Comfort - Variateur rotatif 6 positions - Brosse double position - 3 accessoires clipsés : suceur long, brosse à meuble et suceur à coussin - Enrouleur automatique du cordon : 1 seule pression suffit - 3 positions parking (Double latérale et 1 arrière) - 3 roulettes pivotantes à 360 ° - Poignée XXL - Sécurité thermique - Sécurité de présence de sac - Jauge à poussière - Coloris Blanc - Puissance 550 W - Garantie 2 ans.</p><h3>Caractéristiques</h3><p><br>Description guide : Compact C2 Silence Ecoline - Tube métal télescopique Comfort - Variateur rotatif 6 positions - Brosse double position - 3 accessoires.<br>Label énergie : A+<br>Conso élec : 20.5 kWh/an<br>Label aspiration tapis : C<br>Label aspiration sols durs : A<br>Label filtration : B<br>Niveau sonore : 68 dB<br>Capacité sac : 3.5 L<br>Tube télescopique : Oui<br>Rayon d'action : 11 m<br>Réf.sac aspi. : HYCLEANFJM3D<br>Le + produit : Rayon d'action 11 m<br>Lieu de fabrication : Allemagne<br>Dimensions (LxHxP) : 23 x 42,5 x 24,5 cm<br>Poids net : 6.5 Kg</p>";"<p><strong>Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL</strong></p><p>Rayon d\'action 11 m</p><br>Volume sonore max. : 68 dB<br>Classe_energetique. : A+<br>Voir les détails produit ci-dessous</p>";;;;19;1;1;"Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL";"Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL - Lacoop.fr";"Aspirateur Traîneau avec sac MIELE - COMPACTC2SIL - Lacoop.fr";;0
admin;base;Findis;simple;Electromenager::1::1::1/Encastrable::1::1::1/Divers::1::1::1/Divers::1::1::1;FND-6401004;"Divers null ROBLIN - 6401004";"Divers null ROBLIN - 6401004 | Lacoop.fr";"Achetez Divers null ROBLIN - 6401004 à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/3660446005051_1_600.jpg;"Divers null ROBLIN - 6401004 - Lacoop.fr";http://www.findis.fr/data/photos/300/3660446005051_1_300.jpg;http://www.findis.fr/data/photos/150/3660446005051_1_150.jpg;divers-null-roblin-6401004;divers-null-roblin-6401004.html;3660446005051;;32.13;;;;22.50;5.69;0.00;Activé;"Catalogue, Recherche";"Taxe Produits";;ROBLIN;FINDIS;;;;;;"<h2>Détails produit</h2><h3>Description</h3><p></p><h3>Caractéristiques</h3><p></p>";"<p><strong>Divers null ROBLIN - 6401004</strong></p><p>Id�al pour les grandes chemin�es anciennes !</p><br>Voir les détails produit ci-dessous</p>";;;;6;1;1;"Divers null ROBLIN - 6401004";"Divers null ROBLIN - 6401004 - Lacoop.fr";"Divers null ROBLIN - 6401004 - Lacoop.fr";;0
admin;base;Findis;simple;Electromenager::1::1::1/Encastrable::1::1::1/L'aspiration::1::1::1/Hotte::1::1::1;FND-KS110XE;"Hotte null SMEG - KS110XE";"Hotte null SMEG - KS110XE | Lacoop.fr";"Achetez Hotte null SMEG - KS110XE à petit prix sur LaCoop.fr. Paiement 3x à partir de 300€.";http://www.findis.fr/data/photos/600/8017709201869_1_600.jpg;"Hotte null SMEG - KS110XE - Lacoop.fr";http://www.findis.fr/data/photos/300/8017709201869_1_300.jpg;http://www.findis.fr/data/photos/150/8017709201869_1_150.jpg;hotte-null-smeg-ks110xe;hotte-null-smeg-ks110xe.html;8017709201869;;1015.17;;;;707.40;11.67;4.17;Activé;"Catalogue, Recherche";"Taxe Produits";;SMEG;FINDIS;;;;;;"<h2>Détails produit</h2><h3>Description</h3><p>Hotte décorative Murale box 110 cm touches électroniques éclairage 2 LED fonction autostop  capacité sur 3ème vitesse de 535 m3/h capacité en vitesse intensive de 789 m3/h fonction autostop filtres alu niveau sonore sur la 4ème vitesse 65 dB(A) niveau sonore sur la vitesse intensive 71 dB(A) Option Filtre charbon pour recyclage FLT4 Classe A</p><h3>Caractéristiques</h3><p></p>";"<p><strong>Hotte null SMEG - KS110XE</strong></p><p>Technologie Virtual Flame</p><br>Voir les détails produit ci-dessous</p>";;;;1;1;1;"Hotte null SMEG - KS110XE";"Hotte null SMEG - KS110XE - Lacoop.fr";"Hotte null SMEG - KS110XE - Lacoop.fr";;0
